seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m,val_score,ae_recon_train_rmse,method_label
7,0.05,mlp_concat_ub,15,0.32290475055016093,0.25617600037735955,2.4836500252130835,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,15,0.09479123160186727,0.08160826300533197,0.7290950175147228,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,15,0.025877407777490122,0.020281664390688833,0.1990383367525856,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,16,0.033619972851643996,0.02784972586382265,0.3453251076280788,,,none,4,,,ML only
7,0.05,mlp_concat_ub,16,0.24920964474396126,0.20402544591347832,2.55973875329752,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,16,0.18614690959594293,0.15250776073092637,1.9119944526579213,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,16,0.026737229645989506,0.02313314586220324,0.27462951103265076,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,17,0.028192683494947968,0.023571355580372752,0.37649519770647644,,,none,4,,,ML only
7,0.05,mlp_concat_ub,17,0.2580809628071601,0.19804195599351954,3.4465056557589273,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,17,0.3001832066071181,0.2657087773267062,4.00875410600638,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,17,0.020766340124066765,0.017993304551745956,0.27732114724203133,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,18,0.019232677386832285,0.015777633737423753,0.2142542415523166,,,none,4,,,ML only
7,0.05,mlp_concat_ub,18,0.3569978949931078,0.2667404671918974,3.976997673755493,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,18,0.2748455045297868,0.22811448366429596,3.061810580642834,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,18,0.017528216190216616,0.013245994970904887,0.19526634748062216,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,19,0.03197399139167904,0.025807673500766737,0.3791839539633089,,,none,4,,,ML only
7,0.05,mlp_concat_ub,19,0.316176277395708,0.2561690120403248,3.749577884840009,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,19,0.20030890035049181,0.1515222759803927,2.375490751796108,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,19,0.02680100308693012,0.0209695916468063,0.3178367754027018,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,20,0.028788174626822607,0.023898434031213233,0.42799303393588334,,,none,4,,,ML only
7,0.05,mlp_concat_ub,20,0.18617078885472185,0.1458139012711728,2.7677962144195707,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,20,0.22238976427320972,0.1968200517339773,3.306262768008026,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,20,0.02830236832285048,0.02581379511019081,0.4207705644102024,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,21,0.022081280432126163,0.01792339416684155,0.27209169540075123,,,none,4,,,ML only
7,0.05,mlp_concat_ub,21,0.2925915836758778,0.22969045402318697,3.6053950905189738,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,21,0.1554926659228942,0.13847231270079086,1.9160239925121556,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,21,0.023845499595593643,0.020023628394283653,0.29383089592953776,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,22,0.02320879101228779,0.01882047634488533,0.2604775555266932,,,none,4,,,ML only
7,0.05,mlp_concat_ub,22,0.2393545110009726,0.19767471403496417,2.6863302744555404,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,22,0.11144021916604065,0.09192510105043218,1.250718999553257,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,22,0.02107471653901972,0.017359546238116322,0.23652635092433047,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,23,0.01964131535966212,0.015750764059429725,0.2223239295613697,,,none,4,,,ML only
7,0.05,mlp_concat_ub,23,0.19111377555144837,0.15504985000313407,2.1632545883952727,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,23,0.15021484033603097,0.12405304926021926,1.700311459309243,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,23,0.013981181886495638,0.01087537288640767,0.15825576037039027,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,24,0.023872920361300065,0.02023588965292338,0.2870034325614002,,,none,4,,,ML only
7,0.05,mlp_concat_ub,24,0.24779451885042025,0.20661532992463788,2.9790187544569973,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,24,0.137331260527231,0.11424538758799108,1.6510147301958658,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,24,0.017606708388352623,0.014685699400622846,0.2116701964857397,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ridge_prior_csgm,0,0.016832678457295462,0.013056236792888693,0.30369915509185696,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,1,0.019853086898119807,0.01692792089764457,0.5520109390186405,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,2,0.02570294598219672,0.020698545802371578,0.6880321312577281,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,3,0.01533024711319734,0.011576972864087244,0.3042580238378278,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,4,0.014357031403705551,0.011364311274037916,0.264479614574484,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,5,0.011169353968665006,0.009488285462861524,0.19954321129796296,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,6,0.008360273143589792,0.0066011880900114445,0.1424297305960814,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,7,0.010107088540032332,0.008354791082553426,0.1663661983269789,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,8,0.014060775819936559,0.011003324869856081,0.20516610347995154,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,9,0.01558014060849974,0.012474594389986663,0.1758660624401272,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,10,0.019791646054153778,0.015364750340690075,0.1663687803208468,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,11,0.01815636549382134,0.013899566703430968,0.13651524966450646,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,12,0.01973544474064104,0.016406938525882292,0.14883169193374907,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,13,0.01961710966568546,0.01713771189512246,0.14587467185415265,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,14,0.019918505757355834,0.01796891449103961,0.1436544374294631,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,15,0.022106627486457083,0.018855729203303487,0.1700350515765678,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,16,0.017149709843915985,0.014651743817507976,0.1761519982117123,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,17,0.017499739335626593,0.012451213861391239,0.2336977897885877,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,18,0.014537938528812182,0.010673122884635313,0.1619543098745796,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,19,0.01378448506281631,0.011387225974366932,0.16347210097851922,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,20,0.014601918989366679,0.0121774404128796,0.21708634502036853,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,21,0.01151694639666565,0.009096335606408401,0.14191502528762526,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,22,0.01226828787519404,0.010601664399573654,0.13768979325706407,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,23,0.010267086066381789,0.008151057078244074,0.11621517589960696,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,24,0.011523183581787475,0.00905966383785698,0.1385332498896701,,0.001,csgm_m2,4,0.015245389887811591,0.007652280417592699,CLP-CSGM Ridge
7,0.05,ridge_prior_only_decoder,0,0.019212324003770733,0.015914647739411942,0.3466332813342208,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,1,0.02272219313516478,0.019173228198815114,0.631785839324216,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,2,0.026118698794104053,0.02139717997394853,0.6991612560456466,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,3,0.016115153945305438,0.01237987975841261,0.319835998535211,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,4,0.01603656800895741,0.012966546392252499,0.2954193807092923,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,5,0.012895931315892718,0.010627850712934836,0.2303889333859804,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,6,0.009080146162841432,0.007149633681941887,0.15469384187981552,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,7,0.01053218852094764,0.008809336275577638,0.17336349210289004,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,8,0.014776054216930287,0.011485353249557755,0.21560300137903568,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,9,0.018273893576725216,0.014570699235371083,0.20627270250920143,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,10,0.018399959752492093,0.015220195310018697,0.1546702509532962,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,11,0.018007201785032963,0.013848822068233676,0.1353937079686721,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,12,0.02127311139946886,0.017760558535882875,0.16042775847651025,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,13,0.019666174687733323,0.016723320245775268,0.14623952397114257,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,14,0.023509899545559914,0.020735948808576966,0.16955596139501447,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,15,0.0241122573695807,0.020321645349553788,0.18546152858349024,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,16,0.020293079107844902,0.017754593795650468,0.20843888714440129,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,17,0.01772059554650809,0.013406862348666237,0.2366471827683455,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,18,0.014418783873535916,0.01060963730494319,0.16062691328906192,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,19,0.01678806311258577,0.014146669267822784,0.19909194546391484,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,20,0.015070581616674671,0.012536389800589062,0.22405393995662481,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,21,0.011420092545314574,0.009214856994885858,0.14072156512116388,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,22,0.013161301884639902,0.011320638635264276,0.1477122931842854,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,23,0.010584899959289094,0.008732419020366686,0.11981257415153157,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,ridge_prior_only_decoder,24,0.010969929311587624,0.008870357313012221,0.1318819532647287,,,csgm_prior_only,4,0.015774489334265427,0.007652280417592699,Prior-only Ridge
7,0.05,measurement_only_csgm,0,0.0557543346089847,0.04721954638477684,1.0059328559275478,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,1,0.07828634823222906,0.06641849259985565,2.176735578793328,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,2,0.06909146529082474,0.057127773478881705,1.8494824736702302,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,3,0.05799518896284454,0.04707641341652834,1.1510252545600528,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,4,0.047305754283358724,0.03662149460444955,0.8714480945405443,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,5,0.04629870696220658,0.03884203054963581,0.8271376027745567,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,6,0.05635398606876544,0.04726173196470625,0.9600742602463727,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,7,0.05931631421291015,0.05043156144128123,0.9763671956849048,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,8,0.04317494171857641,0.03593841806025536,0.6299819208990339,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,9,0.0315200663411095,0.024492156347186798,0.3557933201346311,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,10,0.03191191884312765,0.024630006631714364,0.26825191806190046,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,11,0.021188816450072635,0.01668236949383136,0.1593158371239787,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,12,0.028173927922495505,0.023318010238391827,0.21246915973925504,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,13,0.02390678885666463,0.019715611035496693,0.17777312962942085,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,14,0.023717198680835095,0.01991407518477082,0.17105102538326433,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,15,0.02650936339570631,0.02070149144074625,0.20389907845564814,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,16,0.021019241000186213,0.01739799421433437,0.21589760624375087,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,17,0.04319157079714672,0.0347555087368224,0.5767957133076396,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,18,0.03656769755080424,0.02729784236981802,0.4073683630458117,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,19,0.029059065093126793,0.02439247795073651,0.3446154427675401,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,20,0.06468861550819939,0.05340187078981619,0.9617239429508722,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,21,0.04790254053632118,0.03730217325320898,0.5902684633073986,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,22,0.024932562887879532,0.01873398476208229,0.2798238404840646,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,23,0.035147131113817086,0.02714062042192817,0.39783732193824506,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.05,measurement_only_csgm,24,0.032856729738157925,0.028334172595755814,0.39500798707812657,,0.0,csgm_measurement_only,4,0.02364422583430511,0.007652280417592699,Measurement-only CSGM
7,0.1,ml_only,0,0.027479493734111415,0.022860994480840082,0.4957915076067164,,,none,6,,,ML only
7,0.1,mlp_concat_ub,0,0.31024438851164304,0.24211632485254908,5.597502435635218,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,0,0.22499339956898878,0.19451961643408283,4.0593839847710855,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,0,0.03785516322409569,0.03358071563402474,0.6829917838797341,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,1,0.03067700461529911,0.024827917478536903,0.8529677128232473,,,none,6,,,ML only
7,0.1,mlp_concat_ub,1,0.35917289330271623,0.2858523129265032,9.98672735980677,,,direct_ub,6,,,"MLP [u,b]"
7,0.1,pca_regression_ub,1,0.2997460554673109,0.2304586661729474,8.334376532715122,,16.0,pca_mlp,6,,,"PCA [u,b]"
7,0.1,ae_regression_ub,1,0.0482886150935984,0.04570439358630374,1.34265486765443,,32.0,ae_mlp,6,,,"AE [u,b]"
7,0.1,ml_only,2,0.03143657942675247,0.02475385174210716,0.8415135275708494,,,none,6,,,ML only
