seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m,val_score,ae_recon_train_rmse,method_label
7,0.05,mlp_concat_ub,27,0.2630114823953417,0.21121472041952027,1.959217654567688,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,27,0.15271803239375575,0.11220454541271871,1.137622823580518,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,27,0.022335429958847713,0.01926635812500209,0.16638044962598764,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,28,0.02997857506831642,0.023036659522784195,0.21620875525693126,,,none,4,,,ML only
7,0.05,mlp_concat_ub,28,0.2637879935651539,0.21295670530257757,1.9024677994359482,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,28,0.20502703552170204,0.16247319921742306,1.4786773568506135,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,28,0.023054600989572516,0.018236969952717424,0.16627229851791023,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,29,0.027083313779741054,0.02218041767303046,0.19725201880096518,,,none,4,,,ML only
7,0.05,mlp_concat_ub,29,0.24776692863674324,0.19503169599056194,1.8045253717168857,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,29,0.14077599470470176,0.11218359212116816,1.0252936320882482,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,29,0.025335630698117794,0.01879276515352547,0.18452336901763072,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,30,0.02750319426383948,0.022465565039840967,0.21154321517550437,,,none,4,,,ML only
7,0.05,mlp_concat_ub,30,0.23030575507845608,0.18970399156678314,1.7714167829143463,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,30,0.08952773842101601,0.0787443625949901,0.6886104010788946,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,30,0.024305360073705214,0.019793825388359724,0.1869467948582986,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,31,0.03640012795770114,0.029663026152321748,0.30401864582580457,,,none,4,,,ML only
7,0.05,mlp_concat_ub,31,0.1900237467129575,0.15383130061404457,1.587103271108049,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,31,0.22615389245304038,0.17475211753378828,1.88886699002006,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,31,0.027019575403817043,0.022266446822113393,0.22567103979970352,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,32,0.03291721310023113,0.026853315697744753,0.33810676191839556,,,none,4,,,ML only
7,0.05,mlp_concat_ub,32,0.1811387774616998,0.14346193401399196,1.8605537874347613,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,32,0.13026331579713576,0.08665453779476112,1.337990180602917,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,32,0.02638185148274351,0.0232601833180517,0.2709792700579443,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,33,0.033367549829114315,0.028961620146958234,0.40149029318162616,,,none,4,,,ML only
7,0.05,mlp_concat_ub,33,0.22265713795072237,0.1767225022489459,2.679090315370337,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,33,0.12016272464842065,0.10190036217759392,1.4458408782086467,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,33,0.024705469007715444,0.021062118611510097,0.29726503881452465,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,34,0.022430151789384952,0.019017169352577124,0.2995402844161342,,,none,4,,,ML only
7,0.05,mlp_concat_ub,34,0.18275751547162497,0.14365039146685388,2.44060934930738,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,34,0.21243628253136992,0.17861065132288786,2.8369502394480954,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,34,0.015452203454233985,0.012436022760127336,0.2063542619327114,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,35,0.024233999242102476,0.020291308991192848,0.2999696826349238,,,none,4,,,ML only
7,0.05,mlp_concat_ub,35,0.22941549469877365,0.18589719504220298,2.8397167322166976,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,35,0.17437704052955294,0.14335571938918426,2.1584479302776916,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,35,0.015049740915270731,0.012463131622865498,0.18628646312113717,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,36,0.018146678564189042,0.01404225649182873,0.20215608956899253,,,none,4,,,ML only
7,0.05,mlp_concat_ub,36,0.24939350891288412,0.19237581855285552,2.778272417587808,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,36,0.20831888760156292,0.1724759892064308,2.3206964046853624,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,36,0.017028653579138183,0.01356123042041451,0.18970116244726928,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,37,0.02531132718659126,0.020288755278185952,0.27831608836747745,,,none,4,,,ML only
7,0.05,mlp_concat_ub,37,0.11373886643758568,0.09001092886755588,1.2506399276853928,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,37,0.09232836599856056,0.07178017645549982,1.0152162105388514,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,37,0.01923722163963844,0.01650171761707604,0.211526967287542,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,38,0.0324405113512321,0.026903348106587073,0.3847164782171363,,,none,4,,,ML only
7,0.05,mlp_concat_ub,38,0.20655529916546608,0.16838207820502932,2.4495676529774246,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,38,0.17066345269625807,0.1461665962599234,2.0239213177257014,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,38,0.022284712920045083,0.01820755085979611,0.2642774702240951,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,39,0.03650763624461879,0.029588500281516935,0.48308146836133375,,,none,4,,,ML only
7,0.05,mlp_concat_ub,39,0.22681247304743843,0.18299522209538116,3.0012598402223984,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,39,0.07858634816010125,0.06351463177341479,1.0398813061454382,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,39,0.025904120555062825,0.02450611106981069,0.34277213979289856,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,40,0.023908877893313547,0.019700010156805482,0.3554526579127969,,,none,4,,,ML only
7,0.05,mlp_concat_ub,40,0.11622316697238418,0.09235939103861243,1.7278867622194087,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,40,0.07366222615307175,0.05758698672971901,1.0951343760555763,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,40,0.02070628303382284,0.01862542854036093,0.30783976448871053,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,41,0.030314686317842555,0.026053691409976355,0.4294367972181137,,,none,4,,,ML only
7,0.05,mlp_concat_ub,41,0.2727017045282656,0.2271471803292588,3.8630829084189293,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,41,0.13843983774644703,0.11434564812750586,1.9611339502542668,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,41,0.023798410384300563,0.021906662481634913,0.3371274578652366,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,42,0.024157438187658867,0.019581701223742073,0.2976746902528264,,,none,4,,,ML only
7,0.05,mlp_concat_ub,42,0.24960921213719645,0.19839981558387265,3.0757543217124024,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,42,0.10438065618769847,0.08772322533074492,1.286207554695645,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,42,0.022294552262502286,0.01852448386423349,0.27471969037081795,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,43,0.019290836634432228,0.01491874779633297,0.2225302450981881,,,none,4,,,ML only
7,0.05,mlp_concat_ub,43,0.1787135129860985,0.1359832833179732,2.061557132061899,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,43,0.10178482115190528,0.08498468881524016,1.1741430207220958,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,43,0.020612141377696413,0.017141078195694985,0.2377722106977082,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,44,0.025443172776972115,0.02047667219276017,0.28555453174101864,,,none,4,,,ML only
7,0.05,mlp_concat_ub,44,0.18927342352353682,0.15878233213250104,2.1242588060479726,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,44,0.10759657095185052,0.08461625498952074,1.2075808588975585,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,44,0.02190916466791109,0.018642585981936452,0.24589155261503332,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,45,0.017418763924108592,0.013773981870334668,0.1916858915044566,,,none,4,,,ML only
7,0.05,mlp_concat_ub,45,0.19560255111149352,0.1410429274639846,2.152520669877065,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,45,0.12658531513178353,0.1032404525896638,1.393016122620782,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,45,0.014361631179605469,0.01205708450958401,0.1580434804739887,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,46,0.01951981317562952,0.015850536424577615,0.22094862233220655,,,none,4,,,ML only
7,0.05,mlp_concat_ub,46,0.14602442104048918,0.11267334931086827,1.6528792753014476,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,46,0.11449351984664594,0.0957923554956649,1.2959747743725898,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,46,0.014181893366568435,0.010932801744444966,0.16052765327271118,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,47,0.022577089915260907,0.019257495172437564,0.26263999882321143,,,none,4,,,ML only
7,0.05,mlp_concat_ub,47,0.16479676749570724,0.14048281040028587,1.9170859921980081,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,47,0.130351393312207,0.10682374870095288,1.5163818682841252,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,47,0.012493728430738557,0.008920946563932896,0.14533993675281767,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ml_only,48,0.023932153920793838,0.02006662076426132,0.2877155463137294,,,none,4,,,ML only
7,0.05,mlp_concat_ub,48,0.16012561006111353,0.13468725274538373,1.9250514404189623,,,direct_ub,4,,,"MLP [u,b]"
7,0.05,pca_regression_ub,48,0.10129693334318826,0.08511694336758673,1.2178052428209565,,8.0,pca_mlp,4,,,"PCA [u,b]"
7,0.05,ae_regression_ub,48,0.017404130375892887,0.01409543458780408,0.209234776601725,,32.0,ae_mlp,4,,,"AE [u,b]"
7,0.05,ridge_prior_csgm,0,0.015253366167267758,0.012364922342502228,0.2752048302388969,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,1,0.02012690488582558,0.015964583428769136,0.4607152336538023,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,2,0.019765416896061164,0.015971752027470025,0.549573292903026,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,3,0.019394874123234828,0.016004389703425374,0.5460539820974353,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,4,0.023894725036601953,0.01867235902817812,0.6396285703645848,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,5,0.02197186730412775,0.01755598309930076,0.5254685107711545,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,6,0.016377852163205486,0.012804679223199073,0.32504974623632804,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,7,0.019934245803484654,0.01691854610228087,0.375142794741998,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,8,0.014485653277806605,0.01119945545864243,0.2668490364090921,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,9,0.009152982211040984,0.007531420492403558,0.1663431834766595,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,10,0.007485202620378247,0.0060595504951302046,0.1337249560069878,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
7,0.05,ridge_prior_csgm,11,0.008001350375928045,0.006380033218716483,0.13569179024842715,,0.003,csgm_m2,4,0.015419964086379178,0.01014786931226031,CLP-CSGM Ridge
